0.25,0.04392462271758493,0.2807513287306742
0.5,0.04141612465541443,0.2732558242397025
0.75,0.04199338359635504,0.2686122146253766
1,0.04204763981162042,0.2795517995183618
2,0.04051910260204724,0.29342733128608117
3,0.03722676638945149,0.2780666100644527
4,0.03734568859625906,0.2713647184075393
5,0.04036948166584895,0.2854831712380108
6,0.03670457790896457,0.2633856276358047
7,0.029953696125027848,0.28493548237246785
8,0.02961264359790011,0.2855600584619325
9,0.019475053432518735,0.28361907374901196
10,0.016125191083748977,0.254215648795651
